Wallet, Value
0xc2209bb854ebd4463d96c71a63820cb8cc8d02b1, 672.0456883257122932794366019584375
0x724f0da6fb8a406351de24eecb6c9d746e3b8f6a, 150.8974021375646738423271008173921
0xfcb81aef4a217a18761a59c57ec026ef474b8293, 18.75713712658414171543165331348034
0x040390f7ea157a1e5486db9b6a829164562582f3, 574.6839320772223381596425867475157
0x0de21fcffd47fef6fd82a0308bf3c69c3536cda8, 188.7463602199344657829251518536351
0x3be7c932a5ebfc72860f83f4fcbe1a47173eb39b, 970.8549012342527934410632985800612
0x4632105acee0f4e11a1c5672da9c839dfd5857c9, 150.7384629893893577591559717123525
0xb36620758a6dadf7e29a622de002f02416b23d2c, 283.9426317066897457404878416401223
0x6cd53f3922e41f74d5ef91b66d4c6df2445f098e, 75.1563533062046299705023944933828
0x3cdf8c561617368abc3acf1a5dd137604f466946, 9.373785779268077830868807993050934
0xb36620758a6dadf7e29a622de002f02416b23d2c, 94.05482995716006675579968035151254
0x9ac1a390c3b438e68c4d4a76a745b7585b8886db, 380.3941533800022443973649067406237
0x7778a625d85a5d2a93702e2a89a5bf4be5f15fc8, 65.76288215782408389067959837885918
0x460aab75b5b4e08ca61bd9fe568f762a49b36f71, 188.8189659086237246767786547134345
0xfd47972b9cea63bc75d4dc59ff23396dbc3c99c5, 188.8527623333188511993837980834374
0x592c57cbb8c30be313e469fde515f059123056e2, 188.7965193684842251426126513857697
0x8a1bfc63519bd53ae1a1cc1bcb706aed7afcbe5e, 94.08860120710566879353463982839365
0xb637d25a51371f1f977735d692fb9a608646c12a, 284.9262675301667017526691977960475
0x8453df599de6c19074a31c289324b7d6dbc7f286, 150.9319441435490433357565481714611
0xbf3f250901b3361936ba51ef286d3f30c3695372, 189.0637343056302831442497226543408
0x33b279a7b0a21258ac210d126bcbc168facefa00, 577.3186788053859267903878308085852
0x8453df599de6c19074a31c289324b7d6dbc7f286, 113.0230102873106562465870318112235
0xb336fbe46e7ba2aca408057084f0159a1e4edf16, 778.1624846318941508667312507774569
0x2f1b17e4f61cb049a39d8f6cdcd33e811a38e14b, 94.08062029956673016767354372914253
0x177f7d255551472908b519b91f4a6a016e5097f2, 381.1846594683407093407517805507012
0x5dc596cbc73f4e27688cbb88dcd112cd9c2652f6, 381.5168676249920957582811476139171
0xc4dcbed2dbb6fdbfd9c65f3fe1e84800fa22d294, 94.09808568739806909445001815772365
0xebceb78db932dcd5fe463f472d87b1ccada42f15, 188.9579220184368512146128904796233
0x6b75d8af000000e20b7a7ddf000ba900b4009a80, 332.8242926934014014755474737485976
0x177f7d255551472908b519b91f4a6a016e5097f2, 189.2273105592366437411021049133787
0x653b4734249dfc903df888971a195a1097aaa55c, 382.5191690024787830323300053676777
0x56a6d90d213a1808caa3ca94f9994ae1ac204931, 189.2513030125667437620481489739172
0x33b279a7b0a21258ac210d126bcbc168facefa00, 579.1283265277694281431855242142429
0x5dc596cbc73f4e27688cbb88dcd112cd9c2652f6, 189.2228834694759374009159195924401
0xffaf20396624b9b7879dabb08ad95e596c6602b5, 189.1211726804621125396210633186316
0x501caa83c2e29acecb476fb47f679b8b67148d25, 94.09570096422908561459744079403101
0xe93cd1032ecd29f2e0530f7fc9ed2c699c21da45, 37.48219478318762653022085120095516
0x6dea4b6f4be8573d71d8613f2fd4f4df43e83699, 46.86048700542415866007014048260475
0xd0bf66b0c0a03f6357107bad5d2700637f1eb3cf, 189.1129882705692079356396414119444
0xc320e4aaa6aea16ba668252dad3df53e85743901, 99.86740521570273298569028591066777
0x6dea4b6f4be8573d71d8613f2fd4f4df43e83699, 41.28895628213402197401723087721705
0x4e769bfff6e3299542d1e6c6935186eb379542db, 980.7924931825920730534679484079946
0x794b43550c4af0c60e65d175862d3d675b474e79, 94.03021092499540449145594858293585
0x7a586967e512b04d956a42afd7685597ac3e0da9, 188.8484413761125878022018086352929
0x94f0cb45193ba6354cc47b91e97878132d31e576, 381.6048786605686529549882075955952
0x3473c2b4f9a5f529c61bf6fed803e98b5cdd91f8, 577.1154583928165264144772215842291
0x0a7687a0781ce788110fba56bf51f445b5f1e349, 188.8161244824063563161469322990292
0xd6c0f0fcabe6adcf2eae436dad032dba70087fed, 379.890561056939833475975871466884
0x9b416ac7fb83c3fadc729665bb5860b63973d891, 37.50946259496739051869380485474083
0xafbbcaf29d32d6d9fbd2db313439a0a3840e29db, 188.5818687777921268335500671511545
0xc96758aa9f48805733f3a593c2a7bdcf1d0dffd9, 56.35151287204209538004814949464754
0x8453df599de6c19074a31c289324b7d6dbc7f286, 189.1097757211648375941050362238036
0xee81abdc0a53c9052ccca45a99b54b1701d43559, 189.0559023187406315067445619410923
0xfcb81aef4a217a18761a59c57ec026ef474b8293, 46.93796409533515079447437363168564
0x7588a6cd8d70ecf35a005ae6334c2de1e967b6d6, 56.35079177092522748783270553773459
0xfdf28d426cbb88b7cfd3a8aee19ff993e186fe31, 189.0879652935366054265603624346636
0xb336fbe46e7ba2aca408057084f0159a1e4edf16, 94.09617666080556840727844805219931
0x8ace7f5707585cf4c45c60199fdebd8751371946, 141.4411013145281334908652367916589
0x33b279a7b0a21258ac210d126bcbc168facefa00, 576.393727424077827086186910242054
0x87a38850d65b7235c20b3427d45ad86472000000, 380.760477433026889740423159345757
0x50e0954f5d6ceab320bfb84158ebec9d17703325, 141.3338609676961675534358007795111
0xd874b73a49787a43d817bf942c0c8b5052b2ae0a, 94.03414460668507363861790059217513
0xcb43a925b403caa96e691f71c41c88ce8c2fdf97, 188.7849687033212736772734702391778
0xd47c526880dd1ff0bce6c74522a86d8a51ac0f9e, 131.8364280506410494115798568918974
0x0b2c7472f67dec15695e64e0d9f2aea09a77dda6, 284.1935039424710760534639430140999
0xded312cffb3f6cf0d0f137340f6ddf7ee699e96d, 971.2043904375638110760793239515769
0x830cb954df847c837e9d124f854d099dd116917a, 75.16704765969496080819230483191367
0xded312cffb3f6cf0d0f137340f6ddf7ee699e96d, 971.8848136698317671165341690918458
0x7c48942a9abb5b0a7c8b58ba6bb42d2bd83e939c, 94.0028432219439612911386018820438
0xf59c15814f3b5fa3f4c8624757847bc1f18cb2fe, 94.00050267953152414580086473026107
0x040390f7ea157a1e5486db9b6a829164562582f3, 93.99819490565114612936500173740607
0x1a5558559f73426a5ea054d4106d01f890adeae8, 188.6517859497599465523216440299447
0x7ca9ada98794bb6a8d85632bd7cc0df0289661c4, 93.98220272667827569328769588715337
0xfdf28d426cbb88b7cfd3a8aee19ff993e186fe31, 188.5870619283387153200226416190226
0xf54b36bddf983474bbaee92d55d7b4d9ecf2905f, 94.00706370333438605429978292077487
0x794b43550c4af0c60e65d175862d3d675b474e79, 155.6058426709396933953539242098784
0xc7cceaff4c3199ff41126832630fda81d377018b, 94.02111153214497273578608653115187
