User,Balance
0xd37800f8dc28e939cd5e36beb311d3eabdfbd350, 0.000118723387251
0x45d396a31322dab809c1e785c8a39b3135c4d3ba, 0.02096359081999978
0xc12408e9331fed4626711fb121da4cd760bb283d, 0.000585536653498014
0xe6b3249662efb0de13aa0535ad2c0a118220b2cf, 0.089731486386956
0x6ad835a69171f0d48da8563b7ac4659ece571442, 4.164090032440613
0x19dae1470bf670b377bf7444972fe41a0e562d39, 0.042368690589930626
0x9acfa33a90bc94e49e5360816561e3d0ec4ae92e, 0.000663104572872
0x120cbb044b9b9dba72b76c99d91f1adcb00ddeb5, 0.04812513778527895
0x49cdb4c0932fca690b0097a0bfd6de55f4b939a1, 6.2237148687e-05
0xd7e60105846faa33d1450b2ba57b40f93509ebbf, 0.2051058275240783
0x116a38fe7ca56d034dc7fd1c740c4bd83344acb4, 0.000155275737834
0xf8cdeb58c81a1c89f4fe9f309eae61512085c125, 0.0
0xa85d8af4657030bf413ee24feda8c41bb64a1a5e, 0.5992432730033594
0x55ea8e66d38506f46cd309e41fe9593d5bcedd66, 0.000683409555423
0x5117cc1d0904c0e842d6da18124eb7f23a95ceaf, 0.000236871153519
0x59bfb295a6c90231779c7f7f28578e040a25f777, 0.08813197659513293
0xc0e56393c38e74273e7d028e632287eb65e38e5b, 0.000511786945761
0x506833f09ad1252e67f4268f0f13a995af2572e0, 0.000499448861268
0x833ed0ac9614f9f6c9631df95b4d4765b17739c6, 9.6783179577e-05
0x665b26b709e7384b7429f663368c09fc219306c7, 0.000192161330991955
0x35b184c58d32d1922d55e559613a8e2912af5cfc, 0.0011095121755
0x349b407f239839282e4dbd80ac316144fc00d522, 0.35207278633964156
0x82b76f4268e1184df30a088e178437f78a697849, 0.18263799158428867
0x98dbe5e4ba0efa50ef7985bd5ea1740267d004c8, 0.07927917788172636
0xfac0bfe766ad837d62aa9eb35d6ff338c1007f6f, 0.03895797722668621
0x7d52f273f8b709f3a826f1d2693751eeca5db11a, 0.000626855682348
0xdd5d36a076463ed42b2e1a6a66dadfc48bf845fc, 0.000327693948666
0xa2872a8433656a22eb57067eebdd79cf1006bc18, 0.000456958322016
0x8bed8536433afd413f0957c25af897b7cda1d587, 3.579177719618632
0x0337e16b8625d9b7ca932413432928ed0a68168c, 2.3390128608e-05
0x8dfd18e0f48c7802d43a7771d7f7f26e42220604, 0.0
0xc1e17eca3169f379f89d683aa682b59186b0b803, 0.4000385523844058
0xe83a6896a4bdeb8732c1d5f40af8a11e8ebb3bb8, 0.0158256007691436
0xdbd56768449814ad2474f475568b487846b767e9, 8.6848280085e-05
0xf3e9dfb8223bf05f236add177c4d8715999541f8, 0.00025176991266
0x8f901026d84a5372040e9a3562a4e8e5e8a6aa50, 0.001254118432080434
0x6848ecf31809466e4059c1890a7a73508609189d, 5.7608377932e-05
0x9899dc45131b71835e1346a116bc2bee8027d257, 0.46417224170598276
0xa5f62df9d26d7795050f7abbdedafdd2ca2bfaa0, 7.1915045433e-05
0xaa7eba4e9348572bd3f4042475dbeac7d2176473, 1.2584785711736164
0x0ac4b75f428015774f795e05a34e55b10e6ba7d2, 0.4892255047231017
0x765cd7709a6ab7710257c67ac4e08e19d9604d3f, 0.026708001558071848
0x1d7a7928b5441b3be4e24dde89edc0f1cc30830d, 0.6158914991635439
0xf0b699d85582d8528000555d0b54ac0fd146b85c, 0.0
0xba4d77f2a4124227fb2799fab0f48d2db1c51eb7, 1.0093027001288715
0x1dffc533feb452ac8a537c3c8d6038930ec214fa, 0.000102553434921
0xcd4ff735cd790aa53b04a597ba5d18ba776675c0, 0.000471531438504
0xe6d2fd49935437df0d52dde3abef6114f6e80047, 0.000256440918615
0x7c771fc68ca971adb94788687f242b3b263c58ce, 0.017274928961898754
0x9de0e9e046392bc1c35af7190089d3c541f3bd9b, 0.000800180972388
0x7d3c47d93501a450050a23a0fe6208b4cc76ffff, 4.62e-05
0x995d5d7bbd14b4a0fcb60a79767bdaec2082f917, 0.000132830248656
0xb484c3d4fa6fc9fb5e51fb091b99cff582a213ce, 0.008352712237000633
0x8516f5b783e42321bcc86fae83e86837ed2e1131, 7.4302169046e-05
0x156dc402a6f97ce858ac25255248ad78afc4c599, 0.021479117831391063
0xb6b6510bf8bc20b171f0b6a225b2c918c207969b, 0.05053287334309134
0x7466449ecee5fc5e3e074c594c48ee2b47837611, 0.000111531293832
0x78884f9acb706828d2e5fc3c9018e3f3f48005ad, 0.00019303186854
0x05878f90326db592c58824904ed0bcf8b23bb47f, 0.00016535165346
0x13d172aa6c22264e4fd7a152ae759bb0c00a2b12, 0.000652749617499
0x34345418ddb1a7ec28463137faa85b71bfb9262a, 0.8969498077254539
0x0bcd69975e7cbef21630a421694cd127528b357f, 0.0001770477373603
0xc17c87de25cfe74d581ff6ea46ea6eed17c3ffc7, 0.004410721162625807
0xf21e80e8b5b8c1b47d8f6b76cb5f39779617d38a, 0.000509779973136
0xf82dc11c149db0b3920014d25ad4634907f74bb4, 5.8262645091e-05
0xd7d954fa8327f56eccc98251b27f7e9a2045e39f, 0.774799100573776
0xb68b8ff718c7308512c95bd8a35649a9486152a6, 0.007413304701772341
0xfccc5ecdb765cb32a9be3037cebda46cf73d9685, 0.000751672064094
0x89613cea8fc1665f7cf9531dbb6e718a55b0f67a, 0.0845218974236183
0x5ebf273b8fe1d52e77767ad4c1c94d34c00bf058, 0.006150683158949612
0x3ab99889b7aa8e4d6c374c297fccf966fa3fb7bb, 0.295200476436958
0x00cfe65073adc4e14fe8e121131bd1c8704f4b09, 0.12769247564136452
0xefe74c0d85ce4df4dceafb17d4e768c71f47a7f0, 0.000135086923734
0xffa25f308acf548f87122eb1b2211c6eaa157bbf, 0.3538115979698306
0xb48adf59b897cad971d92264e20dd2efab97d2fe, 0.06032793672203483
0x406c6584392e8754b4b17d0080d20382b8385c4b, 0.000167305741281
0xa62389d115fd1104386d19c90b3c12c7d267449c, 0.08330874575243674
0x0b6101e8a2ddc9c61473149efd693e379675aaa3, 0.7399875320178548
0xf4c0781467a3b5089588261ed031eed7b8c2a1e7, 0.0
0x0f6cc980405a0fd5ea3ded4c5506baabbbdcd163, 0.004176375350972949
0xdc0663ff0ec83094f3cb563ca2692a2fedbe4440, 0.09127135526591104
0xc6aee7aa6296da1bb0608d305fc22c0ad861969d, 0.0
0xe7fca6cd9a125259b3123b4c2ccecffd1edc1448, 0.000115459181922
0x7d523cc8e06ea9fc7c454792461c328e8d54d6db, 0.03161999206950018
0xffb7ea90a843886c9cf2e4e2f8a4469e6aa2c781, 0.11985949946196489
0x3efc02552df6f71fbbb873711368436202bddceb, 6.4484593404e-05
0xdfa6a75f0b413e7675bc4a39c6baf5e3a5db72ae, 0.000120565899594
0x165d4a897ed80ec770cf921def3288167f1e61c3, 0.1726113981074423
0x18854975c7bccf72fcda09154966d968a33dd66e, 0.16976962476303975
0x0a4244c70bf10f1ffddaa52dd90941a3c11daf0d, 0.0181878866001126
0x0c13480479133df71b5162f9d404edd7246f0760, 0.027358417762256868
0xfb6b2a0fa7f855f527191e939359b85831208f94, 0.0
0xbe0cd1bebfc27f74dd3d31df1383f373d167e5aa, 0.25239358569379305
0x310ef0ffdefb6936bbb5627e0ac98da532a653d6, 0.0
0xa479d95a9f211cb0d85a686a2245383bd7140904, 0.06251761346829933
0xd06453a3a28ef69dd4625bcfd586ddba599e4133, 1.46122599e-07
0x01a1a0c7e47460437c36f5879e00f15f6ebaf12a, 0.0
0xab5d095fe1124724dde6a0e6dddb495951fe5031, 9.8312715333e-05
0x468073d5e6d5247c1589b82c8779c4847732ee19, 0.00013139616441
0x89f17068872aeaabe505c06bf7bbcc9e8a5ceb9c, 0.000164137784979
0xd035af1cdaac4bf7f70085d22e42da4d40c66c5b, 0.16551443382537226
0x1aa140180e3756a05892d3350f15720c608a7cd9, 8.5494211551e-05
0xd44d52a921f7fdb75236b2b3e7829e7261bfc4c5, 0.0641206700990989
0xd2b836371ec23aa3767a3c071daf5eb46b22dc50, 0.07777827470857858
0x153d92d837a0c0cd2f72f501d19fad4c078848a4, 0.005928241944206009
0x71b899d76b932de25b78732a1e8e3bbd534af95b, 0.0670164637914706
0x6ef77659c6cef46f91753320db467569e537886f, 8.4147083811e-05
0x8b4c347bf2ff1b3ea4f6faa3b1782c98186567de, 0.1361969832001966
0x96aacf0d9de7d813ea4bd93d6ea37781a7308498, 0.008080953676694416
0x89372ab1800dc3db0e08141dbe65451cb4eae19c, 9.8228455983e-05
0x14a404b70ad2057559f7229fbd9e0572474eded8, 1.2947295236406602
0xf63f272bee6051fe806f3ef4764ff68441391f40, 0.19211024622467657
0xfeae62801ca4259b972511f80d42b5df7d2f6ff3, 0.000112656453483
0xa43cfc15651c8edac406228201453e7fe7f3a349, 0.000443141981247
0x5fbe4f165d0e81cbe2c0e8475b935c9ad9f00e61, 0.24296473423987994
0x679efa126ae969a2605c88fe4c8d0fb82211908f, 0.0
0xef478ef3c1dee63d1b33be54ec77740d84ab2ef7, 0.008773734146542197
0x476746d636630be741898dea128415eec51ba93d, 0.000124530738738
0x235f9f6d406a9bd6a85c4e8177e4b93e61a6cb1d, 0.10472498152658825
0x145e7c51927517a8e7795a4c89f3ebd96d9be59c, 0.12511298985480374
0x129c6c18288d269074238c43d5103e2be4834e9a, 0.0
0xbe71c1c331b53a9ca8c17cd0b3c0dc9f146de854, 6.445241900999411
0x4f394aaecb60be7fdd9ef47c07788048a473865e, 0.000803566505931
0x9841a4be91f4b219c042afa43f8913893881b1b3, 1.1411086512e-05
0x324c0b55071149dbfa34c722d321d72a2043049f, 0.9867974324912796
0xe077d05cedc292f0112125840b52590bd9877148, 7.3223792985e-05
0xcd591d0a50108e9d0e9b8a0a4b637179189b8795, 0.5623272338558724
0x97afe2e875c5a55d21120350e01f199ee8f372be, 0.000105672972972
0x7c8a3ce4e1b6d9d5e40d174bb05ae21069fcb171, 1.9086284097474602
0x26f25219e6cbd6711cabcdd5d794827eeabd258a, 0.46151121108826965
0x151fa4451121a83634aa70c9235c550e45ec1d58, 0.013830882984862796
0x542054fed120588055fab1a30a2370c045b766cb, 0.0
0x7d23ee61d18ecf082e4f1d1567fdaee4604e81f2, 0.7147190507159948
0x5456e4b0f9662c50d595467a17e39d9977741765, 0.000103354322421
0x812def2c985de35f160fd0c889f51246b9ecc07e, 0.000571951613667
0xd10f4f617045b295a7f28c1606c64f09cc8d1776, 0.000108735664779
0x892ed7dadbd5bf65e1a9de3caf3d741551f72686, 0.00038660217792
0x6965b61371bcb60b6dbb56ecd3a0fe63eccefaa7, 0.1837342590954794
0x045241b65f4c9ec0c08cedbbdeb62d38348fec4a, 0.0
0xee0adbd18e49d55c35d658bc0b39d5f535021c6a, 0.000153214623597
0x42a6651a030c226383f082a9c75159275e175b98, 0.14067868333255576
0x453b25413ad362dda5150da78a89dc4ba8ef998f, 0.3171422822493401
0x6704349ad5342ba4edf26d4f4db36010ca392cc7, 0.629220357894907
0x1584995b6c547facb1e53a00ae05491cb74b77c5, 0.000494283627306
0x5aac434035b41c056c583fa53454bd1775fbf6e9, 0.000110637990351
0xb4f3805499b6698d931ab304860c4d417ee84995, 0.0
0x51eb479061748aafc768102e2542fb651dd94554, 0.000121000664904
0xb2bef6591c3963931ee0af2b922a3671139069c5, 0.10067312116020827
0xe8d476567f386712617fab53c890108950d71a5a, 0.12076041331441227
0x36c28fcaf92133c823e526da41c1d2ea6421a290, 0.6725855943455208
0xf3d04a8ac91e1fcf6ab6df5019372ef2b41d6084, 0.000604187636371104
0x969c56b96d392fca974492dc893a208f6ffe1fc6, 0.2001491785914534
0xd063269338aa9214f40e51d4daed6122302f1157, 9.471544940697e-05
0xda91d2eb4d8510f12160eba5af4520799c34e130, 0.0001685285184522
0x6685f1f29a1670b8c24526b059f95ac100a44dd7, 0.000104062751352
0x9bbd067f6cefd724e7611345b3a85e6fd1b9bfb5, 0.010219425917001076
0xddede212a2818e8608ec755f108b4461dd872448, 6.9837691728e-05
0x3b1bf252ae310bf88478755296ed7a004c39731b, 0.15322559541440312
0x1606c14066eff75f6917ff8a13f136e4d4bc7e0d, 0.019255977712742463
0x8b62f3b57fc69167a160447ea1b7b60108be661b, 1.9564181932690534
0x148797a9339cdbe3f25d2f4f9a2dc473f64f9201, 0.5746724872036324
0x53c2f5635e37cf3c50f9ae02debb76eaeb145cbb, 0.000204715934703
0x268d35e981c81f79be67f6928488882b7ca38ad0, 8.0887013046e-05
0xa95e4c885232ce864859c144c86a28883d5dab89, 5.2655075928e-05
0xa5ebc48d1e3b518235a3c7a22e7b53b97dccba9e, 0.024819782201208253
0x631ebd2052992c8252136f68739e1fd4b2a23516, 0.04786386810107683
0x6e6098ca55c00ec116640f73d78253d9b32671df, 0.000526327367328
0xb44ff990973c1be2bb7a3ce116d40650869fe8d0, 0.001046797133068534
0xb8dfbade0e61b4b5d657053715b2ce4b158406f8, 0.16288798413098565
0xf056fd9bd4b13f08a52b7ddcf6b861226fb594e2, 0.024873599607642783
0xde58e2510d314283df1a08d4a39169f928ad7336, 0.000919295228933714
0x2e5c255b62b558ae8b934734558b2a734030edaa, 0.13871028095759833
0x2a028a46dfb85cf3991b1e91e5febc340ce9443f, 0.004163203395707183
0x6159888c4a2913ae4a014fda5418deb4f516e1c8, 0.000671481796839
0xb7bb8b9a1d6e20c32a9aa6d50655da7c9a569e3d, 0.010135778322018505
0x3bfdb7d34a0b54c5cdb53db1a9e9fd6a9111f09f, 0.25224100110943926
0x25b31be94fb151c43575cc468dcd8a5bc072dc85, 1.7012091163e-08
0x9391a521310ee2fdec7d168f28b0ef6a2d4ae77b, 0.000667345520331
0x7be4ea3d2120745145250bd18cf3fe7ef96fb1a5, 0.000128966820822
0x4ed112256bca213441da597c593637b2febd0848, 0.02778246734025745
0x3c2802b6d9817c42b95b69567b49627a5982d219, 0.00918713656201926
0x331195ec40a4156cc7d3e32688aa3f82cfc15287, 0.2607149439728527
0xd6da5644c51d15bc2855072dc3862a8bdb0696ed, 0.16389201517981178
0x35b97d257023a4ad74a3fcb55776e123554e0231, 0.01065921838550511
0x23f45c79e8c2182ba3759b8efeba7a93fbd897fd, 5.4108667053e-05
0xd852df9c3dafb9f33c44491adaf7387075fdfcf6, 0.000117979225476
0xdf257413891b492c34a29bbb5a041f40767739df, 0.02489719321334521
0x2bc29bdf0dd51697fef89ea01c997b91a48e15b1, 0.11047622759828127
0x8892ea5ace14ee89f9a0c5e4a74055ed43c79d3a, 0.0362536824582109
0xa1cfcc07223fef8dd3a03137f8bb36275655f1fc, 7.548287291990729
0xc54d45bebfa9149a2b094659c83f0dba8e6908ae, 0.3082819713092443
0x83f93a7491baead8a20e17c77c407707c2d069c7, 1.0003326776704566
0xe8befadb9823866bb39c22bbcb6fea9cd0aeedb1, 0.000128834457087
0x270e35dc8af4a48364416a9cb22072ef0c32b868, 7.3068993417e-05
0x53cda13db09281b9def7955f7802ddd26b0e519c, 3.88268337817241
0x38991d34c8cb782bf4415a30a5ad535b6722db36, 0.000588705292875
0x2815eadb9b16a035753a021d936fd6d71fb76c18, 0.517193917265961
0x9aa1ac5220640e6ae5545cc69a955b84e32e3347, 0.00062343339039393
0x1fc857b802bde81c4e3f01e1be0f904b2d3703ea, 0.01928387013912532
0x3ce924e3a2cca7c7efa5b9b9b6259a4ed3d34192, 0.6416744259209318
0xa05f9ab46e58c40d139ae1a0b750709e30c28282, 0.000688789479138738
0x3eb2adba9b750f5f27673f65e938a4148a38bd1d, 0.004612544704490661
0x7434431a5de29e014ae614d5f7f2ba2c609f54f0, 1.1379963916383724
0x660b143181cd5667fbd4e2f498adfb7dc61b1c9c, 0.003724427147060054
0x899b3a86de4d4233975db42b5cb79916a9c39eca, 8.5288343931e-05
0xd459fbb5bf68a30b17220f810f3e6a8fe6c0af08, 0.000105958926822
0xc55e72f6ca1d6ee3b944ec08c234783f1de676a9, 0.11965849614550782
0x3ee6c68a517fe67c9d73ae3c28380e3050892efc, 0.000154832283924067
0xecbf834dd959b0514c678851bef7d39308d4e1ae, 0.132441241571829
0xd0f5ad06e03f341cb1b94df65c8eac0a5c3e4423, 0.05322720568156044
0x1253800e51ad667cf038cae762fe7520fb50225e, 0.000104009800608
0xe24cff28bab28354b58fa019ecd73eb4514546d6, 0.3400701123703896
0x442e5c699182b75ca0fbfa6c3f4be3603f4478f2, 8.8942763847e-05
0xc59d3b5c7a2dbb6959b82aa406a44ac1e01b0589, 0.000180004939527
0x4f0ca8672f73e6b8bdd19d2bf8051c3abc028155, 0.000608567419887
0x86e54746dae3f68ce2e9ee3fdbdd100ce6a9b7eb, 8.287674171e-05
0xb36620758a6dadf7e29a622de002f02416b23d2c, 0.08026228434738848
0x00345bb8270bf08b561d0419000f2928e4b97194, 0.30373550923760806
0xcca4d9e971f3ed38aa5ec5adbcd66074ee6a3b15, 0.1528358344880257
0x74055870ec70d4c2ba7e6c0a55b7dbec21e1a592, 1.529195867216017
0x8a4f6cf74159ae14f75c0470313e65ccf256b61c, 0.16535275225711754
0x8a5b5f59da7ad56b6fb7787f0dc221d1da925878, 0.000716044822395
0xc44defed34d4cfb2d7e81fd3b84df2e80d2cfeca, 0.1473975783239904
0xbe35eca1433f5069a842a796c542f281146559b9, 2.0017965933e-05
0xa285b53b08b322581d7ec89ab9193e324eb84277, 0.000146681312547
0x3dafe8bb744699b651f3a4edf26b3a176f6c19a4, 0.004027519769206822
0xeede08235b5278fc9d1ef2263b92719939a1a319, 0.000104343028902
0xceb385d2215295daba215b77b7a919349b34a993, 0.000262975748679
0xddd4151c8afb37c0e1ec1c22d4dc80fdc005f15c, 0.000452422339089
0x00aeaf4665200f3edbe34a402d70b2c93d64be2c, 0.000190616039391885
0x2b17fcfab9ee9208272ab7072d79be14832b1189, 0.0
0x6d36d180c6109b93adadb3902e1f9ba423506d55, 0.000463050151443026
0x14861bc4c283d754fbb121732625f77002bf33cb, 0.0
0x94a21e6a7b24573364c4d445b702e46ebf5790c2, 0.6218885263052368
0x66e92414d9a618116e3bd3431c731802d1f5b9ae, 9.8917985859e-05
0x663cad286411fe67eb67c1e645e89ba7d46e423b, 0.011595666458923909
0x8b1b65aa197df30788353ee71e4bf76e2fbd42bb, 8.8802693385e-05
0x4db46d59463071c34b9a672aa28f6d290cd47d53, 0.006745762698187191
0xce77592662ff58b72f31c84f49bfebc05d23e13b, 0.000113041386003
0xe7d80abe4c2c852f975c294ebc84982285a5eb27, 0.014811678216470383
0x2f6cbef5364990a0dbb2fa6e276c8aa91555b46e, 0.2616465522943479
0xe76fd06773b875fec456ffe602e4f7dd1a459f55, 0.0
0xce0041abd69210aca78b3d99225e1bfb3355e446, 0.08927930320127705
0x9f1947b3ebd40894b621b12b8079e8ff58a11fa2, 9.0702611412e-05
0x1402ae65121499b147892f7ce04c4d2b6b7661c8, 0.000150666167694
0x92508abea73ff341716f17740b600520dff4fccb, 0.008184925535248256
0xdb1ffb25849c3b16f99cb18f6a53a40eff85405e, 0.02448331473215756
0xe10e8abeaea89b9f2e99bbaf4105ff46ebf9b318, 0.1182397069361566
0x36be5510fffa2a236ba891980d141a9578107d81, 0.15602341865497482
0xd79f3dea77377a3e193d4bc5fd20ced71f1e17d6, 0.0
0x1529282ea2d39c1a7a78608c0d0cab72a265196d, 0.37200318879542466
0x5af56e450a6d35360fc99e679660db70acb5f8b9, 0.000498280187307
0x3a47eaff9c3ff05ad4b5909e4bc7bea681a88eff, 0.24211551496778974
0xbdeacf74f9452396923f5b61d5d6e3aa81ee235b, 0.052864516227386554
0x5f801ec72e5ba7920d2bcec32f7e6a36a1f7c2ec, 2.9374748883760016
0xb9b385b2e08693afca0b1971b2d6211b0e651095, 0.10464647835221387
0xee9fdb54032c9426826da8105a690ed89e054c4b, 0.000493594621023
0x7d7f3641eacb0c9d1331b0b67d754408f21fe49c, 0.000107071983102
0x7aca7bbb11add6e8bbacb0b72d9f2c842f904472, 0.039539580672654125
0x4850af4e626265809078bd66c684e2c260ccf553, 0.000181453495104
0x797fc080b7f70b5f1eed7ce2378231a7c31a0442, 0.000652601997936
0x431a18175a7a2b6c584a66c430bcb1c09159d7e8, 13.485676011213718
0x42cdb82b1db805cd91815ada06aab7d00ece54c2, 0.19920536520068438
0xeb8b35dedf80807e7d0b580554d32f1de5f20d99, 0.000235176580275
0xb459f7708c28fa0342e617dfafac914a780576fd, 0.23123459402444313
0x10267ddad81d9c3e6cbd861e019553748622a1e8, 0.006288776485269616
0x38ae26dc18f5bdc34658c84c363115c95e6cda0f, 0.8054723968626516
0xc0ccc46c75b1cacdbf69751c2537c3cc5118727b, 0.001988874588128876
0xc30cf256dfc731193a4fe2b02c89bf1815ec70a5, 0.06967053071495778
0xddb72fd8703e7f3c38afb42b4cc3f600861d230c, 5.7776262789e-05
0xd133c4792068d0702e9e90ce387d454d3513ef75, 0.005827009006760381
0x6a3a256ac15d2414c5883caf1146e3a0a9feed9e, 0.000574966765296
0x9e758ca5b881be2723e72a39eba3bfe7b4ae2a62, 0.000106534200171
0x1b921a3c2fe35110b5fd5f5fd5ea45c4f9e2a78d, 0.23359383209075416
0xde717d07e3c1c9b594c33430affe0c11b1aa9e67, 0.13907340406053878
0xfdac304f28036c6ef19b217a51cc8d4eeab24921, 0.6415337036135675
0xd53cc5b44a791f96d4cef437a65ff3fff8bfa21a, 1.1634611686016911
0x2dea3df75c2e5e2ec7a19bc0935c3ee0e953d59d, 6.1149153723e-05
0x76bed85fe17e88fdf39945adfba066440f6ef2ce, 0.32753127791759573
0xb7d4392e81fa40c42f5bb0105ade8792dfe1a801, 0.000217425220656
0x7212bbf2b81fcec5eeff29e5e28914aea1936463, 0.5777979252875947
0x193b4932c134d00575bb3bff560c7f44013308e4, 0.0
0x73f402ae700650b97d22b09e9293e461eb139e19, 0.000518486829483
0xf85fba255d202c024e7239f02909f631cabcf1b8, 0.000671167396263
0x707ead67c694ea9a5a45abac2984a190c2acb848, 0.000287675889312
0x05f2bb4be7e952007330bcf06e4bb88e114aa49f, 0.000100360954659
0xfa4dd9b8bf1ee5149f090bbf311b3991d0080223, 0.000687766631832
0x21f1d144c5597a9d2c18a0e89a50f7a1add98652, 0.0
0x50691bd3dc89776cfb08f26566bb436c8be0d3a0, 0.000674727251865559
0xe8ca094b091a31260797c0e9c60ee34999dc3ac8, 0.000176868882537714
0x32522ead7baa23b252ba9d394a190a6527dc4aab, 1.017783895789533
0x53f636ce5f96cb2c245c86434dc951d6888eb46d, 0.18091838939637975
0x12479a413ef5c107e2bc1cac4efb42c89486cc35, 2.006326592038281
0x6217b7ff85895e1aecbe76f4e395a2e70c4d4989, 0.0
0xc194e2d464f584ca7736b5da1d2711131a238786, 0.013015897265173132
0xffaca59c97023a181c48c136338e97aed43f2875, 0.0
0x6eddf28e75d8340120fdae316addc6b6b524ff9e, 0.00092503086434411
0x8fa1f095da4ce5640be703f8b6fafcb3763b8778, 0.000129508649929999
0xeb65f517547f8a28125b4cc11cde148159a37e7a, 0.07626810354072432
0x6837057c12f0f38dec5a9c7f8474abd206e69d79, 0.05743330546359453
0xd1c2fa0f435dd9684292790b6e138f95f27d5015, 0.000533583380815377
0x664590cd82e6332aeaa1ba076bf82c07adc74829, 0.21626842668464288
0x680b02fe190ccf2a13279a617f5d8e461509ab48, 0.000104616559761
0xe62204486b341caa0bcf8c68c78ab3505a3fd6b3, 0.1135941025916838
0x7cbecb05d729b1f895b8eedca81836d5ce7c5ac7, 0.008348188577888554
